id_player,FullName,status,Club,position,opponent_team,gameweek_points,minutes,gameweek_goals, gameweek_assists, gameweek_clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,gameweek_yellow_cards,gameweek_red_cards,gameweek_saves,bonus,value,total_points,total_assists,total_clean_sheets,total_yellow_cards,total_red_cards,total_saves,total_goals
421,Mateusz Lis,u,Southampton,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
421,Mateusz Lis,u,Southampton,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
422,Gavin Bazunu,a,Southampton,GKP,7,1,90,0,0,0,4,0,0,0,0,0,5,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,10,2,90,0,0,0,2,0,0,0,0,0,3,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,3,2,90,0,0,0,1,0,0,0,0,0,0,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,9,3,90,0,0,0,1,0,0,0,0,0,3,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,2,3,90,0,0,0,1,0,0,0,0,0,3,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,20,2,90,0,0,0,1,0,0,0,0,0,1,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,2,2,90,0,0,0,1,0,0,0,0,0,2,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,8,2,90,0,0,0,2,0,0,0,0,0,3,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,13,1,90,0,0,0,4,0,0,0,0,0,4,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,19,3,90,0,0,0,1,0,0,0,0,0,3,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,3,7,90,0,0,1,0,0,0,0,0,0,3,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,1,2,90,0,0,0,1,0,0,0,0,0,2,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,7,2,90,0,0,0,1,0,0,0,0,0,2,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,15,0,90,0,0,0,4,0,0,0,0,0,0,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,12,2,90,0,0,0,3,0,0,0,0,0,4,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,5,1,90,0,0,0,3,0,0,0,0,0,2,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,9,7,90,0,0,0,2,0,1,0,0,0,1,1,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,16,2,90,0,0,0,1,0,0,0,0,0,0,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,8,3,90,0,0,0,1,0,0,0,0,0,3,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,2,3,90,0,0,0,1,0,0,0,0,0,4,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,4,1,90,0,0,0,3,0,0,0,0,0,0,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,20,1,90,0,0,0,2,0,0,0,0,0,0,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,6,9,90,0,0,1,0,0,0,0,0,0,4,2,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,11,3,90,0,0,0,1,0,0,0,0,0,3,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,10,6,90,0,0,1,0,0,0,0,0,0,0,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,14,7,90,0,0,1,0,0,0,0,0,0,4,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,4,1,90,0,0,0,2,0,0,0,0,0,2,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,18,1,90,0,0,0,3,0,0,0,0,0,0,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,19,2,90,0,0,0,1,0,0,0,0,0,2,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,13,1,90,0,0,0,4,0,0,0,0,0,4,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,7,1,90,0,0,0,2,0,0,0,0,0,0,0,45,84,0,4,0,0,69,0,
422,Gavin Bazunu,a,Southampton,GKP,1,1,90,0,0,0,3,0,0,0,0,0,2,0,45,84,0,4,0,0,69,0,
424,Willy Caballero,a,Southampton,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,18,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
424,Willy Caballero,a,Southampton,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
425,Hugo Lloris,d,Spurs,GKP,17,2,90,0,0,0,1,0,0,0,0,0,1,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,6,1,90,0,0,0,2,0,0,0,0,0,1,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,20,9,90,0,0,1,0,0,0,0,0,0,3,2,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,16,6,90,0,0,1,0,0,0,0,0,0,1,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,19,5,90,0,0,0,1,0,0,0,0,0,3,2,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,9,2,90,0,0,0,1,0,0,0,0,0,2,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,10,2,90,0,0,0,2,0,0,0,0,0,5,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,1,3,90,0,0,0,3,0,0,0,0,0,6,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,5,10,90,0,0,1,0,0,0,0,0,0,4,3,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,8,6,90,0,0,1,0,0,0,0,0,0,0,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,14,3,90,0,0,0,2,0,0,0,0,0,8,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,15,2,90,0,0,0,2,0,0,0,0,0,3,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,3,1,90,0,0,0,2,0,0,0,0,0,2,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,12,2,90,0,0,0,2,0,0,0,0,0,4,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,11,1,90,0,0,0,3,0,0,0,0,0,2,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,2,1,90,0,0,0,2,0,0,0,0,0,2,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,7,7,90,0,0,1,0,0,0,0,0,0,4,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,1,0,90,0,0,0,2,1,0,0,0,0,4,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,13,0,90,0,0,0,4,0,0,0,0,0,2,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,9,9,90,0,0,1,0,0,0,0,0,0,5,2,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,13,10,90,0,0,1,0,0,0,0,0,0,5,3,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,54,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,54,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,54,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,8,3,90,0,0,0,1,0,0,0,0,0,5,0,54,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,5,3,90,0,0,0,1,0,0,0,0,0,3,0,54,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,3,2,90,0,0,0,3,0,0,0,0,0,3,0,54,89,0,7,0,0,79,0,
425,Hugo Lloris,d,Spurs,GKP,15,-1,45,0,0,0,5,0,0,0,0,0,1,0,54,89,0,7,0,0,79,0,
426,Fraser Forster,a,Spurs,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,4,2,90,0,0,0,2,0,0,0,0,0,3,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,10,0,90,0,0,0,4,0,0,0,0,0,2,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,19,6,90,0,0,1,0,0,0,0,0,0,1,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,6,6,90,0,0,1,0,0,0,0,0,0,2,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,20,3,90,0,0,0,1,0,0,0,0,0,4,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,16,9,90,0,0,0,1,0,1,0,0,0,4,1,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,17,2,90,0,0,0,3,0,0,0,0,0,4,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,2,0,0,21,0,
426,Fraser Forster,a,Spurs,GKP,15,1,45,0,0,0,1,0,0,0,0,0,1,0,39,29,0,2,0,0,21,0,
451,Brandon Austin,a,Spurs,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,9,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,13,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,20,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
451,Brandon Austin,a,Spurs,GKP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
455,Lukasz Fabianski,a,West Ham,GKP,16,1,28,0,0,0,0,0,0,0,0,0,0,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,5,3,90,0,0,0,1,0,0,0,0,0,5,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,2,1,90,0,0,0,2,0,0,0,0,0,0,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,18,8,90,0,0,1,0,0,0,0,0,0,3,1,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,6,4,90,0,0,0,1,0,0,0,0,0,4,1,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,8,1,90,0,0,0,2,0,0,0,0,0,1,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,20,2,90,0,0,0,1,0,0,0,0,0,1,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,9,7,90,0,0,1,0,0,0,0,0,0,4,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,17,2,90,0,0,0,1,0,0,0,0,0,1,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,12,6,90,0,0,0,1,0,0,0,0,0,7,2,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,3,4,90,0,0,0,1,0,0,0,0,0,6,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,14,8,90,0,0,1,0,0,0,0,0,0,3,1,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,7,1,45,0,0,0,1,0,0,0,0,0,2,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,10,2,90,0,0,0,2,0,0,0,0,0,5,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,1,9,90,0,0,0,2,0,1,0,0,0,4,2,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,4,1,90,0,0,0,3,0,0,0,0,0,2,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,11,2,90,0,0,0,2,0,0,0,0,0,4,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,20,2,90,0,0,0,2,0,0,0,0,0,3,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,8,3,90,0,0,0,1,0,0,0,0,0,3,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,15,6,90,0,0,1,0,0,0,0,0,0,2,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,6,2,90,0,0,0,1,0,0,0,0,0,1,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,18,3,90,0,0,0,1,0,0,0,0,0,3,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,16,2,90,0,0,0,2,0,0,0,0,0,4,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,5,6,68,0,0,1,0,0,0,0,0,0,2,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,17,0,0,0,0,0,0,0,0,0,0,0,0,0,50,110,0,8,1,0,86,0,
455,Lukasz Fabianski,a,West Ham,GKP,15,8,90,0,0,1,0,0,0,0,0,0,3,1,49,110,0,8,1,0,86,0,
